-1.193358e-01 2.428776e-02 -4.591220e-02 2.653695e-01 -1.913557e-02 -2.689054e+00 -1.773166e+01 3.650901e+00
1.290422e+00 2.680242e+00 -8.574969e-01 -1.152040e-02 -2.172316e-02 6.539581e-03 -7.798532e-01 3.236906e-04
-2.880165e-01 -8.455802e-02 -5.424531e-02 1.429339e+00 9.151677e-01 -3.089972e-02 -5.386857e+00 1.440748e+00
-6.272524e+00 1.844666e+00 -4.122338e+00 1.387882e-01 -4.105357e-02 9.165738e-02 -3.875771e-01 1.467432e-02
7.135657e+01 -3.238099e+01 1.112135e+01 5.473602e-01 -2.481620e-01 8.561188e-02 -4.853942e-02 1.842585e-01
-1.098049e+00 -2.723837e-01 -7.009634e-01 -1.181424e+00 -3.575820e-01 -7.752950e-01 -1.679485e+00 1.062355e+00
-1.109510e-01 -5.374153e+00 2.294514e+00 1.629871e-04 -1.222024e-01 5.325192e-02 -4.700559e-01 8.884615e-03
3.461281e+00 7.848163e-01 -5.933770e+00 -3.285372e-01 -6.981275e-02 5.393136e-01 -4.046716e-01 2.018348e-01
6.568543e+01 -1.587116e+02 -1.344506e+02 5.084139e-01 -1.226430e+00 -1.038349e+00 -1.941628e-02 1.420392e+00
-1.135515e-01 2.647294e-02 -4.966403e-02 2.606492e-01 1.286708e-01 4.677073e-01 -1.903007e+01 1.516222e-01
8.446134e+00 -8.088477e-01 -9.953484e+00 1.866607e-01 -1.815653e-02 -2.156763e-01 -2.401431e-01 4.084409e-02
-1.815756e-01 2.776631e-01 2.797934e-01 -2.209311e-01 8.828982e-01 1.176373e+00 -3.460679e+00 1.106086e+00
-4.641291e+02 -5.601468e+01 1.124667e+02 -3.398738e+00 -4.104676e-01 8.242085e-01 -9.193789e-03 6.199610e+00
1.831792e-02 3.879507e-01 -3.032524e-01 -6.508833e-01 -1.734883e+00 1.170115e+00 -3.308654e+00 2.401319e+00
3.792236e+01 3.916228e+01 6.143889e+01 2.609519e-01 2.684810e-01 4.218584e-01 -4.656336e-02 1.590712e-01
-1.770703e-01 4.144526e-01 2.539251e-01 7.939342e-03 -5.258608e-02 -4.202069e-02 -3.106918e+00 2.297033e-03
5.029112e+02 3.202164e+01 1.987752e+02 3.688622e+00 2.346313e-01 1.458007e+00 -8.161864e-03 7.893383e+00
-1.054779e+00 1.089299e+00 1.614858e+00 -1.215276e-01 1.381964e-01 2.170429e-01 -1.060703e+00 4.048741e-02
-1.946687e+00 -2.784213e-01 -3.185938e-01 1.099478e+00 1.819642e-01 1.567418e-01 -1.258553e+00 6.332659e-01
-1.810600e-01 -9.120693e-02 -1.721957e-01 -1.397302e-01 -2.563412e-01 -2.538289e-01 -6.061845e+00 7.483222e-02
-4.109416e-01 3.540029e-01 -3.392771e-01 7.197336e-03 -8.107112e-03 6.916344e-03 -3.051342e+00 8.268137e-05
-1.813650e+02 3.843660e+01 6.062439e+01 -1.287047e+00 2.727693e-01 4.309096e-01 -2.134562e-02 9.582887e-01
2.887684e+01 -2.814684e+02 4.596245e+02 2.126144e-01 -2.064128e+00 3.370758e+00 -8.177892e-03 7.833919e+00
4.090693e+00 -1.021220e+01 -7.688813e-01 3.190423e-02 -7.759479e-02 -5.389306e-03 -2.756669e-01 3.533938e-03
4.097440e+02 3.306882e+01 -7.595468e+01 2.997681e+00 2.416843e-01 -5.550996e-01 -1.060987e-02 4.676319e+00
-7.559442e+01 7.762160e+01 -1.761030e+01 -5.498005e-01 5.652516e-01 -1.278588e-01 -3.604767e-02 3.190689e-01
5.589332e+00 -1.022381e+01 2.428305e+00 -1.062061e-01 1.906972e-01 -4.626415e-02 -2.597388e-01 2.489276e-02
-6.613256e-02 6.702224e-02 8.956602e-03 -8.344798e-01 -6.869159e-01 -1.072793e+00 -9.006303e+00 1.159547e+00
-1.190691e+00 3.330288e-01 -1.553845e+00 2.813591e-01 -8.101436e-02 3.924263e-01 -1.231147e+00 1.198623e-01
-1.105976e+00 -3.311909e+00 -3.827191e+00 7.093789e-02 2.395736e-01 2.706800e-01 -5.323158e-01 6.784768e-02
4.763083e+01 5.670117e-04 -3.614741e+01 2.440536e-01 -1.208043e-04 -1.844599e-01 -6.227973e-02 4.679380e-02
-6.661604e-01 6.037145e-01 -2.473399e+00 2.186645e-03 -2.312347e-03 9.638160e-03 -9.349901e-01 5.151125e-05
-2.003834e+00 7.773455e+00 7.927119e-01 -1.848149e-01 7.595002e-01 8.336974e-02 -3.637949e-01 3.089738e-01
-2.554163e+02 3.302377e+02 -2.421391e+01 -1.866998e+00 2.414855e+00 -1.766530e-01 -1.069680e-02 4.674205e+00
2.760968e-01 -4.634998e+00 -3.336587e+00 3.458702e-03 -4.087475e-02 -2.876348e-02 -4.805684e-01 1.255023e-03
-1.645836e+02 -4.556666e+02 4.818635e+01 -1.204780e+00 -3.338131e+00 3.534099e-01 -9.163917e-03 6.359755e+00
3.375769e+00 -7.309099e-01 2.074683e+00 4.383742e-01 -9.474222e-02 2.675725e-01 -6.175924e-01 1.363715e-01
-2.534795e+01 2.666421e+01 3.843640e+01 -2.808978e-01 2.965985e-01 4.285793e-01 -6.906920e-02 1.752772e-01
-2.179165e+02 -2.289019e+01 -4.012524e+02 -1.594620e+00 -1.677687e-01 -2.937362e+00 -1.008664e-02 5.599528e+00
-1.089831e+00 2.847617e+00 2.923922e+00 -1.633522e-01 4.746533e-01 5.012865e-01 -6.334445e-01 2.516339e-01
-2.036563e+00 1.251250e+00 -1.547110e+00 5.990710e-01 -3.831756e-01 4.650366e-01 -9.032747e-01 3.609843e-01
-1.857199e-01 4.859829e-02 -1.432783e-01 4.066762e-02 -1.468320e-02 5.137613e-02 -7.389339e+00 2.254479e-03
4.445704e+00 7.286747e+00 -1.291700e+00 1.048009e-01 1.667716e-01 -2.833164e-02 -3.347534e-01 1.979933e-02
-3.086609e-02 4.103220e-02 -3.784761e-02 -1.816864e+00 -3.503191e-01 -4.177609e-01 -8.821001e+00 1.799122e+00
-1.088268e+01 -2.306194e+01 -1.488355e+00 6.042589e-02 1.295924e-01 8.029657e-03 -1.345805e-01 1.025497e-02
-3.475909e-01 6.750792e-01 1.292755e+00 2.701366e-02 -7.663258e-02 -1.590248e-01 -1.392437e+00 1.594558e-02
2.326170e+00 -1.096006e+00 3.760396e+00 2.180999e-02 -9.995303e-03 3.406973e-02 -5.667611e-01 8.681642e-04
-2.028288e+00 -3.859591e-01 8.286258e-01 -6.879686e-01 -1.477267e-01 3.193039e-01 -1.076288e+00 2.985394e-01
-7.789067e+00 5.335180e+01 -3.196891e+01 -9.342305e-02 6.494696e-01 -3.886397e-01 -5.963496e-02 2.907897e-01
-1.424715e+00 1.606876e+00 1.569622e+00 -5.022753e-02 6.084185e-02 6.256662e-02 -9.224874e-01 5.069559e-03
7.020680e+00 -4.008513e+00 3.589750e+00 2.887503e-01 -1.631146e-01 1.475402e-01 -3.332926e-01 6.587560e-02
-2.561549e+00 1.417394e+00 -3.038162e+00 -2.133125e-01 1.216279e-01 -2.601802e-01 -6.390794e-01 6.399466e-02
-4.649703e-01 1.372150e+00 -4.810966e+00 -1.962339e-02 7.626827e-02 -2.689324e-01 -5.395740e-01 3.926329e-02
5.797743e-02 6.464257e-02 -1.759010e-01 3.852171e-01 8.844834e-02 -2.580460e-01 -5.408976e+00 1.114015e-01
-1.164044e-01 2.414830e-02 -6.005356e-02 -1.595963e+00 4.937140e-02 1.951793e+00 -2.542921e+01 3.179515e+00
-1.764997e+00 -5.931462e-01 1.943768e+00 -3.645242e-01 -1.366482e-01 4.430669e-01 -8.949197e-01 1.739294e-01
-6.056555e+00 9.347481e+00 -9.485910e-01 -4.542787e-02 7.132164e-02 -6.813514e-03 -2.793766e-01 3.598446e-03
4.377891e+00 2.795133e+00 8.951708e+00 -1.661114e-01 -1.023752e-01 -3.328709e-01 -2.982349e-01 7.443836e-02
9.524919e+00 -6.816872e+00 -2.273306e+00 3.891604e-01 -2.760817e-01 -8.940529e-02 -2.562860e-01 1.178301e-01
1.589882e+00 -1.314904e+00 -1.831103e+00 -3.227251e-01 2.530182e-01 3.350355e-01 -8.416387e-01 1.402092e-01
-3.802194e+01 -3.282956e+01 4.588272e+01 -2.236562e-01 -1.938579e-01 2.710787e-01 -5.613314e-02 8.054331e-02
1.399113e+02 3.200435e+02 -2.828006e+02 1.024939e+00 2.342366e+00 -2.069522e+00 -9.927705e-03 5.410049e+00
-6.725945e-02 -7.184740e-02 -1.179336e-01 3.918187e-01 -7.394945e-01 -4.620685e-01 -7.098240e+00 4.569407e-01
-7.994038e-01 -4.126059e+00 1.378072e+00 7.371175e-02 4.490596e-01 -1.553746e-01 -5.899201e-01 1.156146e-01
1.153357e+00 1.103362e+00 2.215521e-01 8.343756e-01 7.081550e-01 1.833907e-01 -1.252081e+00 6.156492e-01
-1.101618e-01 -1.829438e-02 -7.871355e-02 6.633037e-02 -3.528238e-01 -1.726568e-01 -1.060412e+01 7.934735e-02
-4.386644e+00 -3.189916e+00 1.306042e-01 4.352645e-01 3.277483e-01 -1.922383e-02 -5.193743e-01 1.486219e-01
5.111510e+00 1.081752e+01 -5.859130e+00 2.284870e-01 4.715665e-01 -2.534584e-01 -2.328020e-01 1.694112e-01
6.454717e-02 2.616853e-01 -2.284589e-01 4.049909e-01 5.264333e-01 -3.780425e-01 -4.094810e+00 2.920329e-01
-1.729261e+02 -1.617455e+02 5.951986e+01 -1.343010e+00 -1.257224e+00 4.630200e-01 -1.739056e-02 1.799337e+00
-9.239270e+01 -1.795315e+02 7.861275e+01 -6.629254e-01 -1.289977e+00 5.651915e-01 -1.944810e-02 1.211476e+00
-1.803295e+02 -9.112245e+00 -3.714201e+02 -1.319069e+00 -6.687483e-02 -2.718210e+00 -1.101019e-02 4.566540e+00
6.192236e+01 2.037021e+02 4.649935e+01 4.794851e-01 1.574141e+00 3.598216e-01 -1.911588e-02 1.418648e+00
-2.370932e+00 -8.836290e-01 1.926767e-01 -3.013249e-01 -1.214287e-01 3.351870e-02 -9.769694e-01 5.333257e-02
-1.085568e+00 3.429785e-01 -4.831374e-01 7.522114e-01 -2.478632e-01 3.306282e-01 -1.876575e+00 3.682866e-01
-5.566574e-02 2.577266e-01 -5.514131e-01 -1.001838e-01 -3.744135e-01 7.912299e-01 -2.916846e+00 3.881335e-01
-1.877559e-01 -1.264724e-02 6.293292e-02 1.095180e+00 5.798001e-01 -1.901490e+00 -6.882934e+00 2.575625e+00
-2.803808e+00 -4.002137e+00 -1.490051e+00 1.786278e-01 2.677990e-01 9.525375e-02 -5.409660e-01 5.634872e-02
2.695036e+01 -2.292654e+01 9.479669e+01 2.057406e-01 -1.744425e-01 7.209648e-01 -3.879406e-02 2.962748e-01
-1.258213e+00 -7.015758e-01 8.400188e-02 -3.606822e-01 -2.296150e-01 4.489914e-02 -1.504695e+00 9.241529e-02
1.880235e+02 -1.005439e+02 4.693252e+01 1.453549e+00 -7.769709e-01 3.630397e-01 -1.918633e-02 1.424143e+00
-6.462653e-01 -2.267426e-02 -2.720099e-01 -8.472644e-01 -7.520507e-02 -3.434728e-01 -2.847992e+00 4.207431e-01
4.497605e-01 5.302475e-01 -1.353773e+00 -3.654394e-01 -3.256296e-01 8.338562e-01 -1.382439e+00 4.674484e-01
1.453113e+01 -1.280580e+01 -2.305606e+01 2.827366e-02 -2.476238e-02 -4.438727e-02 -1.155333e-01 1.691403e-03
-2.470269e+02 1.254240e+02 -3.338415e+02 -1.806712e+00 9.175911e-01 -2.442403e+00 -1.041850e-02 5.035755e+00
2.414862e+00 4.152624e+00 7.694414e+00 6.678589e-02 1.088507e-01 2.043994e-01 -3.348204e-01 2.904398e-02
-2.788435e-01 2.137595e-02 -6.739011e-02 -2.570717e+00 -4.521574e-02 -1.515406e-01 -6.073696e+00 3.316797e+00
-5.099453e-01 -5.597055e-01 1.165495e-02 4.200960e-01 6.260872e-01 -7.459811e-02 -2.369820e+00 2.870154e-01
-1.385481e+00 -1.012124e+01 -5.741618e+00 -4.316597e-02 -3.455595e-01 -1.935900e-01 -2.649133e-01 7.937588e-02
-7.932949e-01 -7.533227e-01 -3.067515e-02 5.167955e-01 5.951643e-01 -2.085292e-02 -1.820335e+00 3.108665e-01
2.178328e-01 2.663474e-01 -5.195378e-02 -1.272368e+00 -9.170012e-01 -2.258454e-02 -3.559834e+00 1.230161e+00
-3.428371e+02 -2.022556e+01 -2.866220e+02 -2.508476e+00 -1.482149e-01 -2.097460e+00 -1.013308e-02 5.356880e+00
7.419317e+00 8.139866e-01 1.219683e+01 -1.787842e-01 -1.873320e-02 -2.906752e-01 -2.252669e-01 5.840339e-02
1.218590e+01 2.887976e+00 -9.678468e+00 5.273052e-01 1.227305e-01 -4.123004e-01 -2.023604e-01 2.315526e-01
-5.396609e-02 1.918554e-03 -8.049314e-02 -2.375657e+00 8.247819e-01 8.355846e-01 -9.356034e+00 3.511107e+00
-2.096548e+00 1.804040e-01 5.894861e-01 9.852907e-01 -7.779233e-02 -3.224231e-01 -1.100553e+00 5.404030e-01
2.912830e+02 -3.737969e+02 1.005705e+02 2.134556e+00 -2.738295e+00 7.371182e-01 -9.194382e-03 6.298966e+00
3.232562e+00 2.537295e+01 1.034185e+01 -1.009438e-02 -7.636583e-02 -3.133041e-02 -1.243947e-01 3.457616e-03
-6.516154e-01 3.534522e-01 -4.021391e-01 -1.212124e+00 7.481135e-01 -7.821320e-01 -2.482520e+00 1.320325e+00
1.777723e-01 4.751415e-01 8.057551e-02 -9.332744e-01 -1.422159e+00 -4.367751e-01 -2.904652e+00 1.542155e+00
-3.826731e-01 3.553250e-01 8.428546e-01 -2.979442e-01 3.729597e-01 1.014584e+00 -1.888953e+00 6.286252e-01
-3.568747e+01 1.803479e+01 -1.404182e+00 -1.940561e-01 9.826065e-02 -7.344839e-03 -9.044112e-02 2.368344e-02
-8.169327e-01 1.108407e-01 -2.152472e-01 -1.029807e-01 1.276806e-02 -2.318597e-02 -2.456269e+00 5.652821e-03
1.136562e+00 -7.952402e+01 3.798515e+01 8.674609e-03 -5.499659e-01 2.630152e-01 -4.398825e-02 1.858574e-01
-4.107738e+00 -6.398150e-01 1.908386e+00 5.294524e-01 8.812080e-02 -2.609454e-01 -5.966731e-01 1.780888e-01
1.823545e+00 1.047701e+00 -2.065477e+00 1.904704e-01 1.004000e-01 -1.969313e-01 -8.064340e-01 4.257054e-02
-8.877105e-01 8.685198e+00 -1.588910e+01 -2.471591e-02 2.781649e-01 -5.084494e-01 -1.831367e-01 1.682537e-01
-6.105109e+00 -4.050108e+00 -8.447595e+00 -4.534517e-02 -3.085880e-02 -6.354335e-02 -2.841043e-01 3.523103e-03
-2.548190e-01 -3.411685e-02 2.259806e-02 5.998299e-01 2.559605e-01 -3.533794e-01 -5.989348e+00 2.750944e-01
-6.189783e+01 2.040054e+01 1.749078e+01 -4.485304e-01 1.479354e-01 1.274063e-01 -5.631686e-02 1.196484e-01
1.833784e+02 -3.099975e+01 1.142817e+02 1.417679e+00 -2.396886e-01 8.833788e-01 -1.916055e-02 1.423812e+00
2.204535e-01 -2.163623e-01 -5.437317e-01 -4.721176e-01 3.354201e-01 6.773725e-01 -2.555495e+00 3.971176e-01
-1.346900e+01 -4.763710e+01 7.324814e+00 -5.228127e-02 -1.866393e-01 2.891041e-02 -7.363194e-02 1.920169e-02
-1.748409e+01 -7.594145e+00 3.051861e+00 -9.320283e-02 -4.088760e-02 1.669015e-02 -1.753858e-01 5.318562e-03
-3.119423e+01 7.159277e+00 2.021775e+01 -1.995896e-01 4.582581e-02 1.302227e-01 -9.566207e-02 2.944698e-02
-1.060426e+00 5.796419e-01 -1.566954e+00 -2.261653e-01 1.333170e-01 -3.622000e-01 -1.224805e+00 1.000565e-01
-1.150358e-01 3.393850e-02 -4.948722e-02 -1.637546e-01 -5.117889e-01 -4.431436e-01 -1.690266e+01 2.425598e-01
-2.573136e+00 -2.572119e+01 -1.085311e+01 -3.046853e-02 -3.195231e-01 -1.339779e-01 -1.233615e-01 6.048672e-02
-1.625292e-01 1.101047e-01 -4.743222e-02 -6.202449e-01 1.200604e+00 1.465461e-01 -7.945500e+00 9.238147e-01
1.318591e+02 -1.875777e+01 1.440708e+00 9.703739e-01 -1.380960e-01 1.101877e-02 -3.041329e-02 4.804087e-01
-4.538529e-01 -2.349882e+00 -1.338990e+00 -7.296223e-02 -5.159890e-01 -2.784313e-01 -8.791111e-01 1.745461e-01
-9.084685e-02 6.414951e-01 1.478481e+00 -9.171504e-03 -2.073490e-01 -5.160770e-01 -1.292817e+00 1.547066e-01
1.445874e-01 -7.680089e-02 3.124541e-01 1.234804e-01 -4.746896e-02 1.740653e-01 -3.170662e+00 2.389972e-02
6.471203e-01 1.324903e-01 1.111999e+00 6.282812e-02 8.890345e-03 9.604911e-02 -1.414887e+00 6.625921e-03
-2.920650e-01 2.074123e-01 2.805478e-01 3.213258e-01 -3.385014e-01 -6.253534e-01 -3.443741e+00 3.044502e-01
-9.315896e-02 2.503344e-02 -7.590787e-02 -2.204343e+00 -7.330552e-02 1.586779e+00 -1.234098e+01 3.691185e+00
-9.311302e+00 -1.295137e+01 2.877652e+01 -8.796722e-02 -1.241604e-01 2.759103e-01 -1.071705e-01 4.964027e-02
-3.503202e-01 -8.907200e-02 -5.221734e-02 -2.057605e+00 -1.003897e+00 5.051778e-02 -4.646837e+00 2.622051e+00
-3.108203e+02 2.441162e+02 -2.113344e+02 -2.274367e+00 1.786775e+00 -1.546562e+00 -1.015272e-02 5.378581e+00
-3.407201e-01 5.723753e-01 2.941110e-01 2.017086e-01 -4.967951e-01 -3.190344e-01 -2.529101e+00 1.946373e-01
4.968388e-01 -4.598443e+00 3.710585e-01 -2.351083e-02 1.767220e-01 -1.639959e-02 -5.656343e-01 1.602619e-02
2.813857e-02 -6.501698e-02 2.273054e-01 2.281661e-01 -1.391542e-01 4.448586e-01 -3.984952e+00 1.346614e-01
-3.860053e+01 -2.089631e+00 2.351915e+01 -1.154827e-01 -6.343455e-03 7.075302e-02 -8.095538e-02 9.191245e-03
-3.412388e+00 -1.448562e-01 -2.096637e+00 -1.086532e-01 -5.576024e-03 -6.724270e-02 -6.791870e-01 8.179091e-03
1.336488e+00 -2.971692e-01 -2.085276e+00 5.220904e-01 -1.153447e-01 -7.276475e-01 -9.228639e-01 4.076768e-01
-6.040938e-02 -1.896385e-02 -1.738529e-02 -7.056491e-01 5.275248e-01 -4.953356e-01 -9.244539e+00 5.107902e-01
6.635887e+01 4.050474e+01 4.708766e+01 5.113482e-01 3.113806e-01 3.626487e-01 -4.255637e-02 2.449745e-01
-7.841019e+01 6.139437e+01 -1.945326e+02 -6.048701e-01 4.741347e-01 -1.502476e+00 -1.917129e-02 1.424053e+00
2.205565e+00 -6.993847e-01 -2.864294e+00 -2.281894e-01 7.105641e-02 2.755868e-01 -6.813586e-01 6.653376e-02
-1.011158e+01 7.011242e-01 1.465417e+00 2.765333e-01 -1.873145e-02 -4.215297e-02 -3.075027e-01 3.929922e-02
-1.246766e-01 1.226713e-04 -9.741395e-02 2.621519e-01 9.673635e-01 1.586710e+00 -1.061678e+01 1.761082e+00
2.441708e-02 -7.279226e-02 2.969615e-01 -9.241074e-01 6.287057e-01 -2.300277e+00 -3.567728e+00 3.270260e+00
1.492653e+01 3.025002e+00 -2.563557e+00 -3.530973e-01 -7.042850e-02 5.880712e-02 -2.053151e-01 6.654809e-02
-4.039896e+02 -1.080446e+02 -3.467313e+00 -2.953505e+00 -7.903052e-01 -2.493284e-02 -1.054569e-02 4.674196e+00
-1.764972e+00 7.296955e-02 -5.802628e-01 -2.845297e-01 8.425765e-03 -9.024830e-02 -1.297055e+00 4.458645e-02
6.026374e+00 -7.045981e+00 -1.449906e+01 -2.357981e-02 2.713206e-02 5.541835e-02 -1.920303e-01 2.181675e-03
-9.707526e-02 1.799457e-03 -1.098326e-02 -7.420796e-01 7.888053e-01 -1.652555e+00 -1.084265e+01 1.951916e+00
9.615329e+01 -3.989213e+02 2.492164e+02 7.051560e-01 -2.922142e+00 1.825851e+00 -9.187405e-03 6.184945e+00
8.528912e+00 6.213195e+00 7.039777e+00 2.217666e-01 1.587258e-01 1.820308e-01 -2.479677e-01 5.375474e-02
6.514139e+01 -3.013287e+01 -1.419424e+01 4.933946e-01 -2.280025e-01 -1.068776e-01 -5.225349e-02 1.534231e-01
-1.524390e-01 2.849127e-01 -1.891353e-01 -9.647121e-03 7.335254e-02 -3.691898e-02 -4.501038e+00 3.418337e-03
-1.111503e-01 1.735730e-01 -6.068647e-02 -1.267702e-01 -2.704797e+00 5.014042e-02 -6.669438e+00 3.667256e+00
2.010628e+02 7.700946e+01 3.397048e+01 1.554400e+00 5.948172e-01 2.629163e-01 -1.923184e-02 1.419547e+00
-3.314000e-02 5.408609e-02 -1.401755e-01 3.498831e-01 1.229936e-01 -3.385524e-01 -7.348641e+00 1.260817e-01
3.939969e-02 -7.282558e-01 -8.781631e+00 -9.146541e-03 4.368362e-02 5.064513e-01 -3.366053e-01 1.292424e-01
3.987675e-01 -2.065816e+00 -8.703978e-01 -6.442143e-03 2.604704e-02 1.012561e-02 -9.931585e-01 4.112387e-04
-9.447360e+00 4.208479e+00 -5.263924e+00 3.314573e-01 -1.486631e-01 1.849641e-01 -2.741429e-01 8.308820e-02
-1.243778e-01 1.750895e-02 -4.640418e-02 -1.453048e+00 -1.561947e+00 2.686711e+00 -1.666001e+01 5.884722e+00
5.125716e-01 -1.236410e+00 -7.993528e-01 -3.706552e-03 7.408210e-03 4.357175e-03 -1.295178e+00 4.380254e-05
8.383978e+01 6.877679e+00 -5.471102e+01 7.825047e-01 6.387577e-02 -5.093779e-01 -3.910149e-02 4.379297e-01
-4.011484e+01 4.522049e+02 6.910120e+01 -2.928467e-01 3.310765e+00 5.063674e-01 -9.658515e-03 5.651666e+00
-9.036121e-01 -1.161031e-01 -3.437507e-01 -1.385143e+00 -2.474256e-01 -5.040606e-01 -2.164683e+00 1.116959e+00
2.600278e+02 -2.634155e+02 -2.132572e+02 1.903225e+00 -1.927322e+00 -1.559764e+00 -1.034490e-02 4.884850e+00
